<<<id>>>	<<<title>>>	<<<price_pc>>>	<<<link>>>	<<<mobile_link>>>	<<<image>>>	<<<category_name1>>>	<<<category_name2>>>	<<<shipping>>>	<<<description>>>
64574	[정통] 하문(샤먼),고랑서 3박 4일 ▶쉐라톤 그랜드(롯데관광 단독계약) [BAY VIEW ROOM]	759000	https://mntour.lottetour.com/evtList/951/965/2986?godId=64574	https://mmntour.lottetour.com/evtList/951/965/2986?godId=64574	https://dimgcdn.lottetour.com/TN/4b/4b6e96095cbffb47dc02200c1dad7fd4.tn.300x200.jpg	여행	중국/대만여행	0	한층 더 업그레이드된 요즘 떠오르는 관광지 하문(샤먼)! #25년 OPEN HOTEL #인기 체인식당 #토루 #고랑서
56663	♥7~9월 황금시즌♥[품격][연길직항][NO팁/NO옵션/NO쇼핑] 백두산 북파+서파 3박 4일 ▶크라운 플라자X더블트리 바이 힐튼	1729000	https://mntour.lottetour.com/evtList/951/961/1005?godId=56663	https://mmntour.lottetour.com/evtList/951/961/1005?godId=56663	https://dimgcdn.lottetour.com/TN/6c/6c2aa0a531a3c66cd123c34669c70165.tn.300x200.jpg	여행	중국/대만여행	0	[오랜 기다림, 편안하고 빠르게] 더 짧아진 이동 시간 (기존 4시간 → 2시간!) / VIP 리무진 버스 이용
65121	♥7~9월 황금시즌♥▶Y26 신상품◀[정통][연길직항][NO팁/NO옵션] 백두산 북파+서파 3박 4일 ▶(ALL 롯데관광 단독계약)레지나X레드데이지	1069000	https://mntour.lottetour.com/evtList/951/961/1005?godId=65121	https://mmntour.lottetour.com/evtList/951/961/1005?godId=65121	https://dimgcdn.lottetour.com/TN/45/454461e4473119b939ff63a3e3d03985.tn.300x200.jpeg	여행	중국/대만여행	0	
61508	♥7~9월 황금시즌♥[정통][연길직항] 백두산 북파+서파 3박 4일 ▶(ALL 롯데관광 단독계약)레지나X레드데이지	809000	https://mntour.lottetour.com/evtList/951/961/1005?godId=61508	https://mmntour.lottetour.com/evtList/951/961/1005?godId=61508	https://dimgcdn.lottetour.com/TN/22/227b9b7b91e865cdeaff1a316d785a5f.tn.300x200.jpg	여행	중국/대만여행	0	민족의 영산, 한국인이라면 꼭 한번 가보고 싶어하는 명산!
64106	◈트래블페스타 특전 - 간식세트 제공◈[정통][연길직항] 백두산 북파+남파 3박 4일 ▶홀리데이 인 익스프레스X(ALL 롯데관광 단독계약)레지나X레드데이지	989000	https://mntour.lottetour.com/evtList/951/961/1005?godId=64106	https://mmntour.lottetour.com/evtList/951/961/1005?godId=64106	https://dimgcdn.lottetour.com/TN/48/48fd9d317fb0be1da4f4311690412d50.tn.300x200.jpg	여행	중국/대만여행	0	1년에 단 몇 달! 북한과 가장 인접해 있는 남파 코스!!
64518	♥7~9월 황금시즌♥▶Y26 UPGRADE◀[정통][NO팁/NO옵션] 심양, 백두산(북파+서파) 3박 4일 ▶고속열차 이동 | 레지나(롯데관광 단독계약)X쉐라톤 사우스 시티	1159000	https://mntour.lottetour.com/evtList/951/961/1004?godId=64518	https://mmntour.lottetour.com/evtList/951/961/1004?godId=64518	https://dimgcdn.lottetour.com/TN/f3/f3bbaa5727fee1013e2be2a29db7b18a.tn.300x200.jpg	여행	중국/대만여행	0	심양 IN-OUT! 고속열차로 시간은 절약하고, 여행은 더 풍성하게
64467	♥7~9월 황금시즌♥▶Y26 RENEWAL◀[정통] 심양, 백두산(북파+서파) 3박 4일 ▶고속열차 이동 | 레지나(롯데관광 단독계약)X쉐라톤 사우스 시티	1049000	https://mntour.lottetour.com/evtList/951/961/1004?godId=64467	https://mmntour.lottetour.com/evtList/951/961/1004?godId=64467	https://dimgcdn.lottetour.com/TN/d8/d81fe4266609ea9745db9c30ef422610.tn.300x200.jpg	여행	중국/대만여행	0	동선은 심플하게, 여정은 깊이 있게! 백두산을 제대로 즐기는 여행
52997	◈트래블페스타 특전 - 간식세트 제공◈[정통] 심양, 백두산(북파+서파), 고구려유적지 4박 5일 ▶라투르 모건X홀리데이 인 익스프레스X쉐라톤 사우스 시티	1079000	https://mntour.lottetour.com/evtList/951/961/1004?godId=52997	https://mmntour.lottetour.com/evtList/951/961/1004?godId=52997	https://dimgcdn.lottetour.com/TN/d1/d1c3242951932aafa20cbe03cda6566f.tn.300x200.jpg	여행	중국/대만여행	0	백두산 북파, 서파, 고구려유적지(5일)를 한번에 볼 수 있는 상품
52941	◈트래블페스타 특전 - 간식세트 제공◈[정통] 장춘, 백두산(북파+서파), 발해유적지 3박 4일 ▶레지나(롯데관광 단독계약)X힐튼 가든 인	1079000	https://mntour.lottetour.com/evtList/951/961/1847?godId=52941	https://mmntour.lottetour.com/evtList/951/961/1847?godId=52941	https://dimgcdn.lottetour.com/TN/e5/e598b1136d9f3a88da99232760c63a8d.tn.300x200.jpg	여행	중국/대만여행	0	백두산을 가는 두 번째 빠른 길! 그리고 발해유적지까지
62680	[품격][연길직항][NO팁/NO옵션/NO쇼핑] 백두산 북파(천지) 3박 4일 ▶(ALL 롯데관광 단독계약)레지나X레드데이지	1179000	https://mntour.lottetour.com/evtList/951/961/3789?godId=62680	https://mmntour.lottetour.com/evtList/951/961/3789?godId=62680	https://dimgcdn.lottetour.com/TN/b6/b6d5e5f231b58f9ad4ee518388d96e08.tn.300x200.jpg	여행	중국/대만여행	0	최단거리로 백두산을 가장 빠르게! 겨울 백두산 3박 4일로 여유UP
64602	[정통][연길직항] 백두산 북파+서파(천지) 3박 4일 ▶(ALL 롯데관광 단독계약)레지나X레드데이지	869000	https://mntour.lottetour.com/evtList/951/961/1005?godId=64602	https://mmntour.lottetour.com/evtList/951/961/1005?godId=64602	https://dimgcdn.lottetour.com/TN/84/8441bdc919ec8236a8261b1a5cacd4b6.tn.300x200.jpg	여행	중국/대만여행	0	이동 부담 DOWN! 여유로움 UP! 천천히 즐기는 겨울 백두산
62546	[정통][NO옵션] 대만(타이베이/예류/스펀/지우펀/단수이) 3박 4일 ▶알로프트 타이베이 베이터우	1009000	https://mntour.lottetour.com/evtList/951/955/2148?godId=62546	https://mmntour.lottetour.com/evtList/951/955/2148?godId=62546	https://dimgcdn.lottetour.com/TN/57/5772c1fbf2da1ef173290832c6153877.tn.300x200.jpg	여행	중국/대만여행	0	#월드체인호텔 #거리마다 펼쳐지는 먹거리 탐험 #친구, 연인, 가족 모두가 만족하는 BEST 여행지
65194	◈트래블페스타 특전 - 과일바구니 제공◈[정통][NO옵션/NO쇼핑] 대만(타이베이/예류/스펀/지우펀/단수이) 3박 4일 ▶알로프트 타이베이 베이터우	1119000	https://mntour.lottetour.com/evtList/951/955/2148?godId=65194	https://mmntour.lottetour.com/evtList/951/955/2148?godId=65194	https://dimgcdn.lottetour.com/TN/0b/0bbbe9a1365f5a0ee0da7c13e8c3f877.tn.300x200.jpg	여행	중국/대만여행	0	[월드체인호텔 3연박][고궁박물원+단수이+101타워+예류/스펀/지우펀TOUR][4大특식]
60568	[HIGH&][비즈니스 클래스][NO팁/NO쇼핑/NO옵션] 대만(타이페이/이란) 3박 4일 ▶웨스틴 리조트X메리어트 [SKY VIEW ROOM]	1929000	https://mntour.lottetour.com/evtList/951/955/980?godId=60568	https://mmntour.lottetour.com/evtList/951/955/980?godId=60568	https://dimgcdn.lottetour.com/TN/56/566098723ffbadd585bb565923bb59ad.tn.300x200.jpg	여행	중국/대만여행	0	[롯데관광만의 프리미엄 브랜드 HIGH&] 전 일정 월드체인 호텔, 비즈니스 클래스 탑승으로 완성한 고품격 여행
62761	[정통][NO옵션] 대만(타이베이/예류/스펀/지우펀/단수이) 3박 4일 ▶포포인츠 바이 쉐라톤 타이베이 빠리	1009000	https://mntour.lottetour.com/evtList/951/955/2148?godId=62761	https://mmntour.lottetour.com/evtList/951/955/2148?godId=62761	https://dimgcdn.lottetour.com/TN/22/22f6e4bc841bb9c7dedd0ca92e68a9aa.tn.300x200.jpg	여행	중국/대만여행	0	#월드체인온천호텔 #도시의 세련됨과 자연의 고요함 #이게 진짜 힐링 여행
61910	◈트래블페스타 특전 - 객실 업그레이드◈[정통] 대만(타이베이/예류/스펀/지우펀/티엔라이 온천) 3박 4일 ▶하얏트 플레이스	1159000	https://mntour.lottetour.com/evtList/951/955/4259?godId=61910	https://mmntour.lottetour.com/evtList/951/955/4259?godId=61910	https://dimgcdn.lottetour.com/TN/a9/a9b10b84111d5f55c0b8728fd38ac1e9.tn.300x200.jpg	여행	중국/대만여행	0	월드체인호텔 3연박 + 4대특식 + 국적기 + 대만핵심코스 (고궁박물원+야시장+티엔라이온천♨+예/스/지TOUR♠)
59934	[품격][NO팁/NO옵션/NO쇼핑] 대만(타이베이/예류/스펀/지우펀/단수이/티엔라이 온천) 3박 4일 ▶메리어트	1779000	https://mntour.lottetour.com/evtList/951/955/980?godId=59934	https://mmntour.lottetour.com/evtList/951/955/980?godId=59934	https://dimgcdn.lottetour.com/TN/d9/d949099467bc94e1c95de8fbf5fb21be.tn.300x200.jpg	여행	중국/대만여행	0	[전일정5성월드체인호텔[5大대만맛집모음][티엔라이 온천 체험][101타워+예류/스펀/지우펀]
61352	◈트래블페스타 특전 - 마그넷 제공◈[정통] 서안+병마용갱 3박 4일 ▶홀리데이 인 (롯데관광 단독계약)	649000	https://mntour.lottetour.com/evtList/951/963/1012?godId=61352	https://mmntour.lottetour.com/evtList/951/963/1012?godId=61352	https://dimgcdn.lottetour.com/TN/f7/f77ca7a8d52fa1a2fc234731be40983e.tn.300x200.png	여행	중국/대만여행	0	[중국의 황금기의 시작!] [3000년 찬란한 역사 도시 서안 완.벽.정.복]
65747	[정통][Y26 신상품][NO팁/NO옵션] 서안+화산(서봉+남봉)+3대 야경 3박 4일 ▶5성급 힐튼 (롯데관광 단독계약)	999000	https://mntour.lottetour.com/evtList/951/963/1012?godId=65747	https://mmntour.lottetour.com/evtList/951/963/1012?godId=65747	https://dimgcdn.lottetour.com/TN/f2/f263cb06524c15a51a90aacb2d740048.tn.300x200.png	여행	중국/대만여행	0	[천년 도시][역사를 걷는 여행][NO팁/NO옵션][6명 이상 출발확정][5성급 월드체인 힐튼호텔 연박/롯데관광 독점계약][4인 1테이블+프랜차이즈 식당][화산:서봉+최고봉인 남봉 완전일주][3대 야경투어]
51792	[품격][Y26 신상품][NO팁/NO옵션/NO쇼핑] [천년의 도시와 하늘의 길] 서안+화산(서봉+남봉) 3박 4일  ▶하얏트 리젠시 (2025년 오픈)	1739000	https://mntour.lottetour.com/evtList/951/963/1012?godId=51792	https://mmntour.lottetour.com/evtList/951/963/1012?godId=51792	https://dimgcdn.lottetour.com/TN/2a/2a4f717b8ba9abf07a8e56aea15da942.tn.300x200.png	여행	중국/대만여행	0	[역사와 자연의 완벽한 조합/서안+화산][6명 출발확정][화산 완전일주][서봉+남봉][실크로드쇼 VIP석][성벽+자전거체험][4인 한 테이블+웨스틴 호텔식][한양릉][종/고루]
63026	◈트래블페스타 특전 - 마그넷 제공◈[정통][Y26 신상품][NO팁/NO옵션] 서안+화산(서봉+남봉)+숭산(소림사)+용문석굴 4박 5일  ▶5성급 힐튼 (롯데관광 단독계약)	1609000	https://mntour.lottetour.com/evtList/951/963/1011?godId=63026	https://mmntour.lottetour.com/evtList/951/963/1011?godId=63026	https://dimgcdn.lottetour.com/TN/d5/d5a1ad389123ac4f5a0e84c6cf1dbf9f.tn.300x200.jpg	여행	중국/대만여행	0	[오악 중 두 산을 품다][절경의 정점][8명 출발확정][화산 종주][多채로운 식사 구성][1석 4조][화산:2시간 자유시간][$265상당 특전 포함]
54262	▶Y26 UPGRADE◀[품격][NO팁/NO옵션/NO쇼핑] 몽골+엘승타사르해+테를지+울란바토르 4박5일 ▶[노보텔X볼로르리조트X바양고비캠프]	2449000	https://mntour.lottetour.com/evtList/951/967/4261?godId=54262	https://mmntour.lottetour.com/evtList/951/967/4261?godId=54262	https://dimgcdn.lottetour.com/TN/86/86a8f67d3af72e88af83d8c89f327aea.tn.300x200.jpg	여행	중국/대만여행	0	[초원과 사막][별밤 감상][2명 이상 출발확정][24년 7월 오픈 신규 리조트 2박][현대식 게르/바양고비(2인1실)][낙타체험][승마 1회-1인1마부][독수리 체험][징기스칸 내부관람]
63977	▶Y26 UPGRADE◀[정통][NO쇼핑] 몽골+테를지+울란바토르 3박4일 ▶[볼로르리조트X밀레니엄]	2139000	https://mntour.lottetour.com/evtList/951/967/4262?godId=63977	https://mmntour.lottetour.com/evtList/951/967/4262?godId=63977	https://dimgcdn.lottetour.com/TN/ba/ba53b6e5e9299c97f8e4ce6957fb4184.tn.300x200.JPG	여행	중국/대만여행	0	[초원][별밤 감상][2명 이상 출발확정][24년 7월 오픈 신규 리조트 2박][현대식 게르(2인1실)][테를지 2시간 30분 자유시간][승마 2회.1인1마부][독수리 체험][징기스칸 내부관람]
63978	▶Y26 UPGRADE◀[정통][NO쇼핑] 몽골+테를지+울란바토르 4박5일 ▶[볼로르리조트X밀레니엄]	2219000	https://mntour.lottetour.com/evtList/951/967/4262?godId=63978	https://mmntour.lottetour.com/evtList/951/967/4262?godId=63978	https://dimgcdn.lottetour.com/TN/91/9175bc588c0bc4b3e67cc03c211ead8e.tn.300x200.jpg	여행	중국/대만여행	0	[초원][별밤 감상][2명 이상 출발확정][24년 7월 오픈 신규 리조트 2박][현대식 게르(2인1실)][테를지 2시간 30분 자유시간][승마 2회.1인1마부][독수리 체험][징기스칸 내부관람]
64146	◈트래블페스타 특전 - 맥주 제공◈[정통] 계림(산수간쇼 VIP석)+양삭+이강유람 1시간(양재~관암) ▶머큐어 X 래디슨 (롯데관광 단독계약)	589000	https://mntour.lottetour.com/evtList/951/956/988?godId=64146	https://mmntour.lottetour.com/evtList/951/956/988?godId=64146	https://dimgcdn.lottetour.com/TN/75/754eebf1c03c09da2aa42adea1d37d7d.tn.300x200.jpg	여행	중국/대만여행	0	[월드체인호텔][식당 실명제+8大 특식:호텔식+체인식당 1회][리무진(계림)][상비산][첩채산][금탑,은탑][이강유람:4성급 유람][노적암 동굴]
63599	◈트래블페스타 특전 - 마그넷 제공◈[정통]▶Y26 RENEWAL◀천저우+망산 4박 5일  ▶홀리데이 인 익스프레스X머큐어	909000	https://mntour.lottetour.com/evtList/951/956/990?godId=63599	https://mmntour.lottetour.com/evtList/951/956/990?godId=63599	https://dimgcdn.lottetour.com/TN/0d/0d1399f7b0d6ea5809867360ec04ef9b.tn.300x200.jpg	여행	중국/대만여행	0	★천저우+망산 핵.심.관.광★ 대한항공 왕복 탑승 + 6大 특식
65189	◈트래블페스타 특전 - 망고도시락 제공◈[정통][NO팁/NO옵션] 계림+양삭 4박 5일 ▶머큐어X래디슨[여의봉(드론영상)+이강유람(1시간)	1239000	https://mntour.lottetour.com/evtList/951/956/988?godId=65189	https://mmntour.lottetour.com/evtList/951/956/988?godId=65189	https://dimgcdn.lottetour.com/TN/ea/ea88239a5bea3d8dea0fd9abc7a077e3.tn.300x200.jpg	여행	중국/대만여행	0	[월드체인호텔 연박][전 일정 식당 실명제+8大 특식(4인 1테이블 배정)][상비산][요산[[여의봉 드론영상 제공][인상유삼저][발마사지(팁포함)]
63866	◈트래블페스타 특전 - 드론영상 제공◈[정통]▶Y26 RENEWAL◀[NO팁/NO옵션] 천저우+망산 4박 5일 ▶햄튼 바이 힐튼X머큐어[고속열차 이동]	1499000	https://mntour.lottetour.com/evtList/951/956/990?godId=63866	https://mmntour.lottetour.com/evtList/951/956/990?godId=63866	https://dimgcdn.lottetour.com/TN/4c/4c2edd3d9e951f4f4446aa72206e29cd.tn.300x200.jpg	여행	중국/대만여행	0	월드체인호텔 숙박!
53332	◈트래블페스타 특전 - 맥주 제공◈[정통][NO팁/NO옵션] 팔각채+계림+양삭 4박 5일 ▶머큐어X래디슨	1309000	https://mntour.lottetour.com/evtList/951/956/1741?godId=53332	https://mmntour.lottetour.com/evtList/951/956/1741?godId=53332	https://dimgcdn.lottetour.com/TN/4a/4aee4d1a7b92eb64fc5b89dfdc4c652d.tn.300x200.jpg	여행	중국/대만여행	0	★롯데관광 유일★ 팔각채+랑산(낙타봉,천일항) 트레킹 상품! 인상유삼저 귀빈석($50)+발마사지(팁포함/$25)+이강유람(60분/$30)+여의봉 케이블카($60)+드론영상($15) 포함
63276	◈트래블페스타 특전 - 드론영상 제공◈[품격]▶Y26 RENEWAL◀[NO팁/NO옵션/NO쇼핑] 천저우+망산 4박 5일 ▶햄튼 바이 힐튼X머큐어 [고속열차 이동]	1689000	https://mntour.lottetour.com/evtList/951/956/990?godId=63276	https://mmntour.lottetour.com/evtList/951/956/990?godId=63276	https://dimgcdn.lottetour.com/TN/bf/bf04b8689557c74ecaeba950d4e48043.tn.300x200.jpg	여행	중국/대만여행	0	품격있게 즐기는 일정 #추가경비無 #매일 출발 가능
51437	◈트래블페스타 특전 - 망고도시락 제공◈[품격][NO팁/NO옵션/NO쇼핑] 계림+양삭 4박 5일 ▶샹그릴라X힐튼 가든 인[여의봉(드론영상)+이강유람(4시간)]	1749000	https://mntour.lottetour.com/evtList/951/956/988?godId=51437	https://mmntour.lottetour.com/evtList/951/956/988?godId=51437	https://dimgcdn.lottetour.com/TN/5a/5a2af7c58e44701e2a4c5915c4f3e944.tn.300x200.jpg	여행	중국/대만여행	0	[ALL 월드체인호텔][식당 실명제+8大 특식(호텔식 1회 + 선상식 + 체인식당 1회 포함)][NO팁/NO옵션/NO쇼핑][계림 : 리무진][양강사호유람선]+[이강 유람선 FULL 코스][인상유삼저 귀빈석]+[산수간쇼 VIP석]+[여의봉 케이블카+드론 영상 제공]
51861	[정통]▶Y26-27 新상품◀곤명+토림+석림+구향동굴 5/6일 ▶더블트리 바이 힐튼	1429000	https://mntour.lottetour.com/evtList/951/958/994?godId=51861	https://mmntour.lottetour.com/evtList/951/958/994?godId=51861	https://dimgcdn.lottetour.com/TN/94/942dbff8d89d0a8af679a394f4f7f5a4.tn.300x200.JPG	여행	중국/대만여행	0	[월드체인 호텔 숙박][리무진 버스][토림][석림][구향동굴][운남성박물관][원통사][서산용문][특식(체인식당 1회+호텔식 1회)]
62188	◈트래블페스타 특전 - SHOW VIP석 업그레이드◈[정통]▶Y26-27 新상품◀곤명+여강 2박(옥룡설산) 5/6일 ▶하워드 존슨X더블트리 바이 힐튼	1589000	https://mntour.lottetour.com/evtList/951/958/995?godId=62188	https://mmntour.lottetour.com/evtList/951/958/995?godId=62188	https://dimgcdn.lottetour.com/TN/bd/bd35e26b99074361557bb3553bcca7ba.tn.300x200.JPG	여행	중국/대만여행	0	[곤명+여강][월드체인 호텔 숙박][고속열차 왕복 탑승][옥룡설산][석림][인상여강쇼][운삼평 케이블카]
62205	◈트래블페스타 특전 - SHOW VIP석 업그레이드◈[정통]▶Y26-27 新상품◀[NO쇼핑] 곤명(석림)+여강 2박(옥룡설산)+샹그릴라 4박 6일 ▶하워드 존슨X힐튼 가든X 더블트리 바이 힐튼	1789000	https://mntour.lottetour.com/evtList/951/958/3369?godId=62205	https://mmntour.lottetour.com/evtList/951/958/3369?godId=62205	https://dimgcdn.lottetour.com/TN/b5/b5f1b65839b75f4cf71495c7523f44d3.tn.300x200.jpg	여행	중국/대만여행	0	[월드체인 호텔 숙박][운삼평 케이블카][인상여강쇼][고속열차 탑승][옥룡설산][석림][5大특식]
54876	◈트래블페스타 특전 - 과일바구니 제공◈[품격]▶Y26-27 新상품◀[NO팁/NO옵션/NO쇼핑] 곤명+여강 2박(옥룡설산) 5/6일 ▶쉐라톤X인터컨티넨탈	2149000	https://mntour.lottetour.com/evtList/951/958/995?godId=54876	https://mmntour.lottetour.com/evtList/951/958/995?godId=54876	https://dimgcdn.lottetour.com/TN/67/67ae4a745dc8b06ad85ae636b520f41d.tn.300x200.jpg	여행	중국/대만여행	0	[월드체인 호텔 숙박][NO팁/NO옵션/NO쇼핑][고속열차 왕복 탑승][옥룡설산][석림][인상여강쇼][운삼평 케이블카][여강 2박][전신마사지]
65963	◈트래블페스타 특전 - 산소캔 제공◈▶Y26 新상품◀[정통][NO쇼핑]구채구+황룡+낙산대불+모니구 4박 6일 ▶[코트야드X힐튼가든]	1549000	https://mntour.lottetour.com/evtList/951/962/4264?godId=65963	https://mmntour.lottetour.com/evtList/951/962/4264?godId=65963	https://dimgcdn.lottetour.com/TN/ee/ee743c2a2f70de11fb9f59bc2d4f56b9.tn.300x200.jpeg	여행	중국/대만여행	0	[사천 대표 명소 4곳을 한 번에][6명 출발확정][고속열차이동][성도.구채구 리무진][효도여행][8大 특식]
66312	◈트래블페스타 특전 - 산소캔 제공◈▶Y26 新상품◀[정통][NO쇼핑]『하늘 초원과 천상의 물빛』뤄얼가이+구채구+황룡 4박 6일 ▶[코트야드X힐튼가든]	1969000	https://mntour.lottetour.com/evtList/951/962/4265?godId=66312	https://mmntour.lottetour.com/evtList/951/962/4265?godId=66312	https://dimgcdn.lottetour.com/TN/ed/ed3020f66cdc798bbe4d5fada81cd151.tn.300x200.jpg	여행	중국/대만여행	0	[오직 여름에만 즐기는 최고의 선택!][6명 출발확정][고속열차이동][성도.구채구 리무진][효도여행][8大 특식]
65962	◈트래블페스타 특전 - 산소캔 제공◈▶Y26 新상품◀[정통][NO옵션/NO쇼핑]구채구+황룡+낙산대불+판다파크 4박 6일 ▶[코트야드X힐튼가든]	2009000	https://mntour.lottetour.com/evtList/951/962/4264?godId=65962	https://mmntour.lottetour.com/evtList/951/962/4264?godId=65962	https://dimgcdn.lottetour.com/TN/25/2543ec71448983318526de207c0048c8.tn.300x200.jpg	여행	중국/대만여행	0	[사천 대표 명소 4곳을 한 번에][6명 출발확정][고속열차이동][성도.구채구 리무진][효도여행][8大 특식]
65961	◈트래블페스타 특전 - 7-8월 호텔 업그레이드◈▶Y26 新상품◀[품격][NO팁/NO옵션/NO쇼핑]『천상의 물빛, 대자연의 감동』구채구(2일)+황룡+낙산대불 4박 6일  ▶[인터컨티넨탈X힐튼리조트]	2449000	https://mntour.lottetour.com/evtList/951/962/4264?godId=65961	https://mmntour.lottetour.com/evtList/951/962/4264?godId=65961	https://dimgcdn.lottetour.com/TN/cc/cca2bfafffdf678e11571d0aa5e7b6e0.tn.300x200.jpg	여행	중국/대만여행	0	[프리미엄 여행][사천 대표 명소 4곳을 한 번에][6명 출발확정][고속열차이동][성도.구채구 리무진][효도여행][추가비용 無][8大 특식]
63237	[품격][NO팁/NO옵션/NO쇼핑][절경의 감동을 담다] 항주+황산+삼청산 4박 5일 ▶크라운 플라자X서해호텔	2099000	https://mntour.lottetour.com/evtList/951/960/4151?godId=63237	https://mmntour.lottetour.com/evtList/951/960/4151?godId=63237	https://dimgcdn.lottetour.com/TN/14/1436b203f6050cae5162499be888c6ae.tn.300x200.jpg	여행	중국/대만여행	0	[산위 숙박][6명 이상 출발확정][황산의 웅장함과 삼청산의 신비로운 풍경][$255 상당 옵션 포함][리무진 버스탑승]
56636	[정통][NO쇼핑] 항주+황산+삼청산 4박 5일 ▶하얏트 플레이스X홀리데이 인	1239000	https://mntour.lottetour.com/evtList/951/960/1001?godId=56636	https://mmntour.lottetour.com/evtList/951/960/1001?godId=56636	https://dimgcdn.lottetour.com/TN/f3/f33338a4b768217e8df9aa1b3716db72.tn.300x200.jpeg	여행	중국/대만여행	0	[황산의 장엄함과 삼청산의 신비로움까지][6명 이상 출발확정][전 일정 월드체인 호텔][아시아나 항공 왕복탑승]
65226	[정통][NO옵션] 항주+황산+삼청산 4박 5일 ▶하얏트 플레이스X홀리데이 인	1319000	https://mntour.lottetour.com/evtList/951/960/1003?godId=65226	https://mmntour.lottetour.com/evtList/951/960/1003?godId=65226	https://dimgcdn.lottetour.com/TN/b3/b3128cc4589dfbcbe6c0e2ee56f8aa24.tn.300x200.jpg	여행	중국/대만여행	0	[항주+황산+삼청산][6명 이상 출발확정][전 일정 월드체인 호텔][아시아나 항공 왕복탑승][$200 상당 옵션포함]
66306	◈트래블페스타 특전 - 유리전망대 업그레이드◈▶Y26 新상품◀[정통][NO팁/NO옵션]정주+태항산+소림사 4박 5일 ▶코트야드X올시즌	1329000	https://mntour.lottetour.com/evtList/951/959/4267?godId=66306	https://mmntour.lottetour.com/evtList/951/959/4267?godId=66306	https://dimgcdn.lottetour.com/TN/39/39df2277fd8190e3466b8c67a8190642.tn.300x200.jpg	여행	중국/대만여행	0	태항산 절경은 알차게, 부담은 가볍게!! ▶NO팁·NO옵션◀ 정주+태항산+소림사까지! 핵심 코스 완전정복
66281	▶Y26 新상품◀[품격][NO팁/NO옵션/NO쇼핑]『웅장한 협곡의 감동』정주+태항산 4박 5일 ▶인터컨티넨탈X래디슨X비엔나	1769000	https://mntour.lottetour.com/evtList/951/959/4266?godId=66281	https://mmntour.lottetour.com/evtList/951/959/4266?godId=66281	https://dimgcdn.lottetour.com/TN/89/8905d66dc085f06079d059c304a9cc9c.tn.300x200.jpg	여행	중국/대만여행	0	비경은 크게, 부담은 작게!! ▶3NO 품격 일정◀ 정주+태항산 핵심 코스 완전정복
54590	[품격][NO팁/NO옵션/NO쇼핑][바다와 낭만이 어우러진 도시] 청도 2박 3일 ▶인터컨티넨탈	969000	https://mntour.lottetour.com/evtList/951/954/978?godId=54590	https://mmntour.lottetour.com/evtList/951/954/978?godId=54590	https://dimgcdn.lottetour.com/TN/05/05caf9fb327389f5d606798e02dd6168.tn.300x200.jpg	여행	중국/대만여행	0	[감성 가득한 해안 풍경 담은 청도 완전일주 & 이국적인 거리와 유럽풍 건축 느낌을 한번에 즐기는 품격여행]
64339	◈트래블페스타 특전 - 칭다오 맥주 제공◈♡선착순 할인 이벤트 진행中♡[정통][NO팁/NO옵션] 청도 + 3대 야경 2박 3일 ▶메리어트(2024년 오픈 호텔)	699000	https://mntour.lottetour.com/evtList/951/954/979?godId=64339	https://mmntour.lottetour.com/evtList/951/954/979?godId=64339	https://dimgcdn.lottetour.com/TN/eb/eb2f67dd58ff066d71e4b1350dd4d163.tn.300x200.jpg	여행	중국/대만여행	0	[월드체인 호텔 숙박과 미식, 잔잔한 파도와 함께 즐기는 청도 3대 야경 여행]
51286	◈트래블페스타 특전 - 칭다오 맥주 제공◈♡선착순 할인 이벤트 진행中♡[정통][NO쇼핑] 청도 2박 3일 ▶메리어트(2024년 오픈 호텔)	399000	https://mntour.lottetour.com/evtList/951/954/3429?godId=51286	https://mmntour.lottetour.com/evtList/951/954/3429?godId=51286	https://dimgcdn.lottetour.com/TN/bf/bfcbe4612f50170c899d79c693747125.tn.300x200.PNG	여행	중국/대만여행	0	“청도의 이국적인 도시 풍경부터 푸른 바다와 여유로운 해안 감성까지, 미식과 휴식을 함께 담아낸 특별한 여정”
63273	[품격][NO팁/NO옵션/NO쇼핑]『역사의 품격을 담다』 북경+만리장성 3박 4일 ▶크라운 플라자	1909000	https://mntour.lottetour.com/evtList/951/1681/1682?godId=63273	https://mmntour.lottetour.com/evtList/951/1681/1682?godId=63273	https://dimgcdn.lottetour.com/TN/9a/9ad252efb4ad461e19aebb8976949739.tn.300x200.jpg	여행	중국/대만여행	0	[만리장성 위의 하루][전문대가 커피+아이스크림][서커스/경극 VIP석][팔달령][용경협][인력거+민가투어][체인식 & 스토리가있는 식당][4인 한 테이블]
65659	[정통][NO팁/NO쇼핑] 북경+만리장성 3박 4일 ▶홀리데이 인 호텔 앤 스위트 랑팡 뉴 차오양	899000	https://mntour.lottetour.com/evtList/951/1681/1683?godId=65659	https://mmntour.lottetour.com/evtList/951/1681/1683?godId=65659	https://dimgcdn.lottetour.com/TN/66/663c344a30f65b800a9d35183b8ad96b.tn.300x200.jpg	여행	중국/대만여행	0	[만리장성 위의 하루][전문대가 아이스크림][전통 서커스][팔달령][인력거+민가투어][체인식 & 스토리가있는 식당][4인 한 테이블]
